"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"6373";"923";"4";"Hacker 20 Tahun di Balik Hebohnya Kasus Peretasan di Jerman";"None"
"6374";"924";"4";"Sudah Siap 'Gelap-gelapan' di Chrome Android?";"None"
"6375";"925";"4";"Pesta Teknologi di 'Kota Judi' Diserbu Pengunjung";"None"
"6376";"926";"4";"Tiga Notebook Dell Unjuk Gigi di CES 2019";"None"
"6377";"927";"4";"Epson Rilis Dua Proyektor Laser Baru, Kapan Ada di Indonesia?";"None"
"6378";"928";"4";"Karyawan Facebook Diminta Pura-pura Bahagia?";"None"
"6379";"929";"4";"Resmi Dibuka, Ribuan Orang Serbu Pesta Teknologi CES 2019";"None"
"6380";"930";"4";"iPhone Jadi Korban 'Boikot Informal' di China";"None"
"6381";"931";"4";"Bill Gates Cemaskan Teknologi Pengubah Gen Manusia, Kenapa?";"None"
"6382";"932";"4";"Bos Xiaomi Umbar Wujud Smartphone Diduga Redmi X";"None"
"6383";"933";"4";"Epson Kenalkan Duet Proyektor Laser Anyar";"None"
"6384";"934";"4";"Ketika Samsung dan Apple Akur Karena Televisi";"None"
"6385";"935";"4";"Intim dengan Kursi Gaming 'Kelas Sultan' Seharga Rp 299 Juta";"None"
"6386";"936";"4";"9 Tahun Bukalapak: Dari Nol, Kini Investasi Rp 1 T ke Warung";"None"
"6387";"937";"4";"Modal Bukalapak Cuma 80 Ribu, Jokowi: Rupiah atau Dolar?";"None"
"6388";"938";"4";"Pesan Jokowi untuk Bukalapak yang Sedang Ultah ke-9";"None"
"6389";"939";"4";"Hadiri Ultah Bukalapak Jokowi Semringah Banget";"None"
"6390";"940";"4";"Bingung Cari Penjemputan GrabCar di Bandara Soetta? Cek Nih";"None"
"6391";"941";"4";"Perjalanan 9 Tahun Bukalapak dari Masa ke Masa";"None"
"6392";"942";"4";"Cerai, Kekayaan Jeff Bezos Terancam Disalip Bill Gates";"None"
"6393";"943";"4";"Kiprah Vivo Hadirkan Teknologi Kamera Canggih di Smartphone";"None"
"6394";"944";"4";"Lenovo Perbarui Lini Perangkat Gaming, Ada Apa Saja?";"None"
"6395";"945";"4";"Tahun Ini Bukalapak Punya Banyak Kerja Sama dengan Pemerintah";"None"
"6396";"946";"4";"Rumah-rumah Manusia Rp 1.900 Triliun yang Super Mewah";"None"
"6397";"947";"4";"Bukalapak Kini Punya Dua Tujuan Utama, Decacorn Tak Termasuk";"None"
"6398";"948";"4";"Rilis GPU Baru, Saham AMD Malah Merosot";"None"
"6399";"949";"4";"Sudah Ada Rencana IPO, Bukalapak?";"None"
"6400";"950";"4";"Kata Vivo soal Ponsel 5G dan Ponsel Layar Lipat";"None"
"6401";"951";"4";"Ambisi Bukalapak: Terbangkan Drone hingga Toko Tanpa Kasir";"None"
"6402";"952";"4";"Redmi Rilis Ponsel Perdana Setelah 'Pisah' dari Xiaomi";"None"
"6403";"953";"4";"Apple Pangkas Harga iPhone XS cs, tapi...";"None"
"6404";"954";"4";"Fitur Baru Instagram: Regram ke Beberapa Akun Sekaligus";"None"
"6405";"955";"4";"Harta Benda Jeff Bezos yang Mungkin 'Direbut' Mantan Istri";"None"
"6406";"956";"4";"Perang Pernyataan Bos Apple dan Qualcomm";"None"
"6407";"957";"4";"Bukalapak Rayakan Ultah ke-9, Ini Harapannya di Masa Depan";"None"
"6408";"958";"4";"Berharta Rp 1.900 T, Apa yang Kurang dari Hidup Jeff Bezos?";"None"
"6409";"959";"4";"Tetap Seru! Begini Hari Kedua Pameran Teknologi di 'Sin City'";"None"
"6410";"960";"4";"Nokia Ikutan Garap 'Ponsel Layar Bolong'?";"None"
"6411";"961";"4";"PUBG dan Mobile Legends Mau Diblokir? Simak Penegasan Kominfo";"None"
"6412";"962";"4";"Kontroversi Like dari Akun Instagram Liga Italia Serie A";"None"
"6413";"963";"4";"Beda Nasib Rumah Tangga Dua Orang Terkaya di Dunia";"None"
"6414";"964";"4";"Homer Simpson Juga Mejeng di Meme Pesta Gol Manchester City";"None"
"6415";"965";"4";"Astronom Temukan Sinyal Radio Misterius dari Luar Galaksi";"None"
"6416";"966";"4";"100 Juta Power Bank Xiaomi Laris Terjual";"None"
"6417";"967";"4";"Instalasi Layar OLED LG Sukses Bikin Mata Terpana";"None"
"6418";"968";"4";"Nonton Video di Layar Laptop Jadi Asyik berkat Dell Cinema";"None"
"6419";"969";"4";"Benda Ini Laris Manis Diburu Pengunjung CES 2019, Apa Itu?";"None"
"6420";"970";"4";"BlackBerry Tidak Mau Buru-buru Adopsi 5G";"None"
"6421";"971";"4";"Pengaruh Positif Pilpres 2019 buat Epson";"None"
"6422";"972";"4";"Wih! Mesin Pelipat Baju Ini Jadi Magnet di CES 2019";"None"
"6423";"973";"4";"Apple Kabarnya Mau Pangkas Produksi iPhone";"None"
"6424";"974";"4";"Siap-siap! Prosesor AMD Ryzen 3 Segera Menggebrak";"None"
"6425";"975";"4";"Perusahaan Goyah, CEO Apple Malah Diganjar Rp 220 Miliar";"None"
"6426";"976";"4";"Pasangan Terkaya Dunia Cerai Karena Perselingkuhan?";"None"
"6427";"977";"4";"Wah! Orang Terkaya Sejagat Umumkan Cerai";"None"
"6428";"978";"4";"Canggih! Mesin Ini Bisa Lipat Baju Secara Instan";"None"
"6429";"979";"4";"AMD Umumkan Kartu Grafis 7nm Pertama di Dunia";"None"
"6430";"980";"4";"Cerai, Istri Jeff Bezos Bisa Raup Ratusan Triliun";"None"
"6431";"981";"4";"Samsung Pamer Ponsel Layar Lipat di CES 2019, Kapan Dijual?";"None"
"6432";"982";"4";"Kisah Cinta Manusia Rp 1.900 Triliun dan Istrinya yang Kandas";"None"
"6433";"983";"4";"Pasangan Terkaya Dunia Cerai Setelah 25 Tahun Menikah";"None"
"6434";"984";"4";"Sepanjang 2018, Pengapalan PC Lesu";"None"
"6435";"985";"4";"Nokia 6 Generasi Terbaru Kabarnya Segera Rilis, Kapan?";"None"
"6436";"986";"4";"Meme Kocak Manusia Terkaya Cerai";"None"
"6437";"987";"4";"Harga dan Spesifikasi Redmi Note 7, Mi Fans Tergoda Nggak?";"None"
"6438";"988";"4";"MacKenzie, Wanita Cerdas dan (Mungkin) Calon Terkaya Sejagat";"None"
"6439";"989";"4";"Wujud Redmi Note 7 yang Masih Xiaomi Banget";"None"
"6440";"990";"4";"Berkat Google, Wikipedia Bakal Lebih Jago Macam-macam Bahasa";"None"
"6441";"991";"4";"Donald Trump 'Terseret' Perceraian Manusia Terkaya";"None"
"6442";"992";"4";"Robot Aibo dan Motor Venom Mejeng di Las Vegas, Mau Ngapain?";"None"
"6443";"993";"4";"Oppo Resmi Rambah Inggris Akhir Bulan Ini";"None"
"6444";"994";"4";"Kamera Utama Teleskop Hubble Rusak";"None"
"6445";"995";"4";"Printer Canon Pixma TS8270 Dirilis, Bisa Cetak Stiker Kuku";"None"
"6446";"996";"4";"Dear Netizen, Agnez Mo Punya Pesan buat Kamu Nih";"None"
"6447";"997";"4";"Rumor Layanan Game Amazon Nyelip dalam Kabar Jeff Bezos Mau Cerai";"None"
"6448";"998";"4";"Bos Nvidia Ejek Performa GPU Anyar AMD";"None"
"6449";"999";"4";"Penampakan Calon Roket Terkuat Sejagat Punya SpaceX";"None"
"6450";"1000";"4";"Apple Merana, Foxconn Ikut Menderita";"None"
"6451";"1001";"4";"'The Waterdrop', Ponsel Anyar Vivo dengan Desain Super Unik?";"None"
"6452";"1002";"4";"Yuk Lihat Para 'Kerabat' FlexPai, Sama-sama Dapat Dilipat!";"None"
"6453";"1003";"4";"Menkominfo Enggan Komentari soal Indosat Ooredoo";"None"
"6454";"1004";"4";"Oppo Diam-diam Rilis R15 Pro, Seperti Apa Speknya?";"None"
"6455";"1005";"4";"Bantu Go-Jek Lobi Filipina, Menkominfo Jawab Tudingan 'Anak Emas'";"None"
"6456";"1006";"4";"Bantu Go-Jek Lobi Filipina, Menkominfo Jawab Tudingan 'Anak Emas'";"None"
"6457";"1007";"4";"Bukalapak Minat IPO? Kata Chief RA, Sulit jika Sudah Decacorn";"None"
"6458";"1008";"4";"Bocoran Jadwal Samsung Rilis Galaxy S10";"None"
"6459";"1009";"4";"Samsung Sebar Undangan Hajatan Galaxy S10, Kapan dan Di Mana?";"None"
"6460";"1010";"4";"Rudiantara Sebut 2 Startup Indonesia Berpotensi Jadi Decacorn";"None"
"6461";"1011";"4";"Kenalan dengan Sirius, Bintang Paling Terang di Langit Malam";"None"
"6462";"1012";"4";"Penjualan iPhone XR Salip iPhone XS, Ancam iPhone XS Max";"None"
"6463";"1013";"4";"Penampakan Ponsel Layar Lipat Pertama di Dunia";"None"
"6464";"1014";"4";"Peretas Pesan WhatsApp Bisa Dibayar Rp 14 Miliar";"None"
"6465";"1015";"4";"Gosip Liar Soal Perselingkuhan Orang Terkaya Dunia";"None"
"6466";"1016";"4";"Kata Menkominfo Soal Pajak Pencari Nafkah di Medsos";"None"
"6467";"1017";"4";"Go-Jek Ditolak Filipina, Menkominfo Ambil Tindakan";"None"
"6468";"1018";"4";"Aksi Ponsel Layar Lipat Pertama Sejagat";"None"
"6469";"1019";"4";"5 Alasan WhatsApp Bukan Pesan Instan Terbaik";"None"
"6470";"1020";"4";"Menjajal Ponsel Layar Lipat Pertama di Dunia";"None"
"6471";"1021";"4";"Hoax Pemblokiran Game PUBG Cs, Kominfo Ungkap Faktanya";"None"
"6472";"1022";"4";"#RIPNukman, Bapak Medsos Indonesia Meninggal Dunia";"None"
"6473";"1023";"4";"Pasukan Asus ROG Serbu Las Vegas";"None"
"6474";"1024";"4";"Driver Pertama Go-Jek: Pak Nadiem Nggak Waras!";"None"
"6475";"1025";"4";"Apple Mau Bikin Baju Pintar";"None"
"6476";"1026";"4";"Elon Musk Mau Bikin Mobil Terbang?";"None"
"6477";"1027";"4";"Awal Februari, Permenhub Ojek Online Segera Diteken";"None"
"6478";"1028";"4";"'Legrand Legacy', Game Karya Anak Bangsa di Nintendo Switch";"None"
"6479";"1029";"4";"Wah! Bos Google Digugat Akibat Pelecehan Seksual Bos Android";"None"
"6480";"1030";"4";"Matahari akan Mengkristal Setelah 'Bunuh' Bumi";"None"
"6481";"1031";"4";"Ketika Driver Ojek Online Curhat Soal Tarif ke Jokowi";"None"
"6482";"1032";"4";"Akun Facebook Pejabat Lamongan Dikloning Untuk Penipuan";"None"
"6483";"1033";"4";"10 Fitur Ikonik iPhone yang Hilang Ditelan Zaman";"None"
"6484";"1034";"4";"Terkesima Bertemu Laptop dengan Bezel Tertipis di Dunia";"None"
"6485";"1035";"4";"Google Digugat Pemilik Saham Terkait Skandal Bapak Android";"None"
"6486";"1036";"4";"Huawei Y7 Pro (2019), Baterai Gede Performa Oke";"None"
"6487";"1037";"4";"Ketika Jokowi Puji Para Driver Online";"None"
"6488";"1038";"4";"SpaceX Bakal PHK 10% Karyawan, Kenapa?";"None"
"6489";"1039";"4";"Jokowi Marah Jika Ada yang Remehkan Profesi Driver Online";"None"
"6490";"1040";"4";"Apple Siapkan 3 iPhone Baru di 2019";"None"
"6491";"1041";"4";"Deretan Hoax Temuan Kominfo Selain Soal Surat Suara Tercoblos";"None"
"6492";"1042";"4";"3 Jagoan Baru Asus Mejeng di Las Vegas";"None"
"6493";"1043";"4";"Mau Pesiar, Kaum Bumi Datar Malah Akui Bumi Bulat";"None"
"6494";"1044";"4";"Dikabarkan akan Dapat Dana dari Go-Jek, JD.ID Nyusul Jadi Unicorn";"None"
"6495";"1045";"4";"Medsos Panas Jelang Manchester United vs Tottenham Hotspur";"None"
"6496";"1046";"4";"Mengenang #saatyangterindah Bareng Netizen Twitter";"None"
"6497";"1047";"4";"Melihat Keseruan 'Markas' Google di CES 2019";"None"
"6498";"1048";"4";"Beda Facebook, Instagram, dan Twitter Kenang Pengguna yang Meninggal";"None"
"6499";"1049";"4";"Profil Nukman Luthfie Jadi 'Warisan' di Facebook";"None"
"6500";"1050";"4";"IMDb Bikin Saingan Netflix";"None"
"6501";"1051";"4";"5G dan Kecerdasan Buatan, Topik Panas CES 2019 yang Resmi Ditutup";"None"
"6502";"1052";"4";"Kelemahan Besar Apple: Ketergantungan Pada China";"None"
"6503";"1053";"4";"Usaha Equnix Menciptakan SDM Andal di Bidang Teknologi";"None"
"6504";"1054";"4";"Pesan-pesan Mesum Jeff Bezos Kok Bisa Bocor?";"None"
"6505";"1055";"4";"Mengulik Sepak Terjang Ponsel Murah Realme";"None"
"6506";"1056";"4";"Smartphone Xperia Compact Mau Dimatikan Sony?";"None"
"6507";"1057";"4";"Anies Baswedan Gaungkan #RIPNUKMAN di Twitter";"None"
"6508";"1058";"4";"Sensasi Manusia Terkaya Cerai dan Dugaan Perselingkuhannya";"None"
"6509";"1059";"4";"Asus ROG Mothership, Berkonsep Surface Pro Tapi Lebih Gahar";"None"
"6510";"1060";"4";"Meme-meme Soal Arsenal Ditumbangkan West Ham";"None"
"6511";"1061";"4";"Karyawan Huawei Ditangkap di Polandia Terkait Spionase";"None"
"6512";"1062";"4";"Mengenang Nukman Luthfie: Eat, Pray, Tweet";"None"
"6513";"1063";"4";"Sekilas Fakta Mantan Istri dan Selingkuhan Orang Terkaya Dunia";"None"
"6514";"1064";"4";"CEO Xiaomi Buka-bukaan Strategi Tahun Ini";"None"
"6515";"1065";"4";"Twitter dan Instagram Dibanjiri Ucapan #RIPNukman";"None"
"6516";"1066";"4";"Nukman Luthfie Meninggal Dunia, Anies Baswedan Berduka";"None"
"6517";"1067";"4";"Ponsel Oppo dengan Zoom Optic 10X Ditenagai Snapdragon 855";"None"
"6518";"1068";"4";"AS2in1, Cara Murah Telepon ke Indonesia dari Luar Negeri";"None"
"6519";"1069";"4";"Cek Aplikasi Grab kalau Mau Tahu 'Media Sosial yang Kamu Banget?'";"None"
"6520";"1070";"4";"MLBB Rising Stars, Ajang Cari Bakat Mobile Legends";"None"
"6521";"1071";"4";"'Unicorn Kelima Akan Buktikan Industri Tumbuh Signifikan'";"None"
"6522";"1072";"4";"Pendiri WhatsApp Jual 10 Mobil Porsche karena Mubazir";"None"
"6523";"1073";"4";"Bos Xiaomi Bocorkan Ponsel Flagship Redmi, Harganya?";"None"
"6524";"1074";"4";"3 Inovasi yang Bisa Hadir di iPhone 2019";"None"
"6525";"1075";"4";"Bill Gates Garap Toilet 'Berteknologi' Cacing";"None"
"6526";"1076";"4";"Ada Kasus Chat WhatsApp Hilang Sendiri, Kamu Juga Mengalami?";"None"
"6527";"1077";"4";"8 Tips Optimalkan Vivo V11 dan V11 Pro";"None"
"6528";"1078";"4";"Sampai Taiwan pun Nilai iPhone Sekarang Tak Inovatif";"None"
"6529";"1079";"4";"'Go-Jek' Thailand Mulai Perluas Layanan";"None"
"6530";"1080";"4";"Jika Benar Ini OnePlus 7, Di Mana Kamera Depannya 'Sembunyi'?";"None"
"6531";"1081";"4";"Duh! AirPods Bisa Dipakai untuk 'Nguping'";"None"
"6532";"1082";"4";"Aturan Pajak E-Commerce Dinilai Harus Tiru Tax Amnesty";"None"
"6533";"1083";"4";"Tampil Gemilang, David De Gea Banjir Pujian di Instagram";"None"
"6534";"1084";"4";"iPhone XS cs Mulai Didiskon, Jadi Berapa?";"None"
"6535";"1085";"4";"Pajak e-Commerce Berlaku 1 April, Siapkah Infrastruktur dan Sistem?";"None"
"6536";"1086";"4";"Qualcomm Ngaku Pernah Dimintai Rp 14,1 Triliun oleh Apple";"None"
"6537";"1087";"4";"Soal Pajak e-Commerce, Asosiasi Pertanyakan Aturan di Medsos";"None"
"6538";"1088";"4";"'Tunda dan Kaji Ulang Pajak Toko Online'";"None"
"6539";"1089";"4";"Welt, Ikat Pinggang Pintar untuk Pantau Gaya Hidup Pengguna";"None"
"6540";"1090";"4";"Gaya Jokowi Nge-vlog Pakai iPhone";"None"
"6541";"1091";"4";"Mau Cerai, Jeff Bezos Takkan Terkaya di Dunia Tanpa Istrinya";"None"
"6542";"1092";"4";"Facebook Hadapi Aturan Main Baru di Jerman, Apa?";"None"
"6543";"1093";"4";"Gudang Raksasa Amazon yang Bikin Jeff Bezos Terkaya di Dunia";"None"
"6544";"1094";"4";"Empat Ponsel Xiaomi Ini Segera Kebagian Android Pie";"None"
"6545";"1095";"4";"Yuk Intip Legrand Legacy, Game Indonesia di Nintendo Switch";"None"
"6546";"1096";"4";"Mortal Kombat 11 Segera Tiba, Nintendo Switch pun Kebagian";"None"
"6547";"1097";"4";"Warna-warni Layar OLED LG di CES 2019 yang Memukau";"None"
"6548";"1098";"4";"Huawei Pecat Karyawan yang Diduga Terkait Spionase";"None"
"6549";"1099";"4";"Paling Banyak Like di Instagram: Telur Kalahkan Kylie Jenner!";"None"
"6550";"1100";"4";"Jeff Bezos Malu Pesan Mesum Pada Selingkuhan Tersebar";"None"
"6551";"1101";"4";"Meme-meme Penampilan Sangar De Gea Jinakkan Tottenham";"None"
"6552";"1102";"4";"Bakteri Bermutasi di Luar Angkasa Aman Bagi Astronot?";"None"
"6553";"1103";"4";"Mi Mix 3 Mulai Keluar Kandang, Indonesia Termasuk?";"None"
"6554";"1104";"4";"Cerita Subiyanto, Ditipu Ratusan Juta Kini Menang Rumah Mewah";"None"
"6555";"1105";"4";"Penampakan TV Transparan yang Pukau Pengunjung CES 2019";"None"
"6556";"1106";"4";"Generasi Tua Sering Sebarkan Hoax di Medsos";"None"
"6796";"1346";"4";"Google Duo Bakal Dukung Video Call Grup hingga 7 Orang";"None"
"6797";"1347";"4";"NASA Jelajahi Objek Luar Angkasa Terjauh";"None"
"6798";"1348";"4";"Jual Ginjal Demi iPhone, Pria Ini Terkapar di Kamar Tidur Seumur Hidup";"None"
"6799";"1349";"4";"Nokia Bikin Ponsel 5 Kamera dan Sidik Jari di Layar";"None"
"6800";"1350";"4";"Pesawat Luar Angkasa Masuki Orbit di Sekitar Asteroid Bennu";"None"
"6801";"1351";"4";"Intip Prediksi Jaringan 5G di 2019";"None"
"6802";"1352";"4";"Epic Games Beri Kejutan untuk Gamer Fortnite di Tahun Baru";"None"
"6803";"1353";"4";"Bos Fortnite Capai Pendapatan Lebih dari Rp100 Triliun";"None"
"6804";"1354";"4";"Samsung Pamerkan Teknologi Speaker dalam Layar di CES 2019?";"None"
"6805";"1355";"4";"Bocoran Samsung Galaxy M10 Terungkap, Usung Layar 6 Inci?";"None"
"6806";"1356";"4";"4 Prediksi Teknologi Terkini yang Hadir di CES 2019";"None"
"6807";"1357";"4";"7 Senjata Terbaik di PUBG, Apa Saja?";"None"
"6808";"1358";"4";"Intip Bocoran Ponsel Sony yang Hadir di 2019";"None"
"6809";"1359";"4";"Canggih, Kamera Oppo F19 Disemati Fitur 10x Zoom Optic?";"None"
"6810";"1360";"4";"";"None"
"6811";"1361";"4";"Capai 75%, Adopsi iOS 12 Kalahkan iOS 11";"None"
"6812";"1362";"4";"NASA Ungkap Wujud Ultima Thule Mirip 'Manusia Salju'";"None"
"6813";"1363";"4";"Facebook Uji Coba Mode Gelap di Messenger";"None"
"6814";"1364";"4";"Ponsel Lipat Samsung Galaxy Fold Dibekali Tiga Kamera?";"None"
"6815";"1365";"4";"Susul Nokia, Kamera Huawei P30 Pro Usung Lensa Penta?";"None"
"6816";"1366";"4";"Main Curang, 4 Gamer Profesional PUBG Kena Banned";"None"
"6817";"1367";"4";"Ketahui Daftar Ponsel dengan Radiasi Tertinggi";"None"
"6818";"1368";"4";"";"None"
"6819";"1369";"4";"Redmi 7 dengan Kamera 48 MP, Berapa Harganya?";"None"
"6820";"1370";"4";"Jadi Sub-brand, Xiaomi Lepas Ponsel Murah 'Redmi'";"None"
"6821";"1371";"4";"Game One Piece Hadirkan Trailer Baru";"None"
"6822";"1372";"4";"Awal Tahun, OPPO Luncurkan OPPO R17 Pro yang Berkemampuan Foto Malam dan Fast Charging";"None"
"6823";"1373";"4";"Saingi Google, Apple Gunakan Kain Pintar untuk Perangkat Masa Depan";"None"
"6824";"1374";"4";"Rumor Moto Z4 Play, Usung Layar 6,2 Inci hingga Seri Snapdragon 600";"None"
"6825";"1375";"4";"iPhone Lesu Peminat, Apple Turunkan Target Penjualan di Q1 2019";"None"
"6826";"1376";"4";"Samsung Galaxy S10 Akan Hadir dengan 5 Varian?";"None"
"6827";"1377";"4";"Intip Tampilan Ponsel Lipat Xioami yang Bocor di Internet";"None"
"6828";"1378";"4";"Canon Fokuskan Kamera Mirrorless di 2019";"None"
"6829";"1379";"4";"Aplikasi Ini Bantu Anda Berhenti Merokok";"None"
"6830";"1380";"4";"PUBG Mobile Bakal Hadirkan Mode Zombie?";"None"
"6831";"1381";"4";"Unik, Xiaomi Siapkan Tablet Lipat 3?";"None"
"6832";"1382";"4";"Inikah 5 Fitur Baru WhatsApp yang Rilis di 2019?";"None"
"6833";"1383";"4";"Desain Konsep Huawei P30 dengan Poni dan Tiga Kamera";"None"
"6834";"1384";"4";"Inikah Wujud Kamera dalam Layar Samsung Galaxy S10?";"None"
"6835";"1385";"4";"Intip Prediksi Ancaman Siber di 2019";"None"
"6836";"1386";"4";"Ini Cara Mengaktifkan Mode Gelap di WhatsApp";"None"
"6837";"1387";"4";"Tatap Layar Ponsel Terlalu Lama Ubah Struktur Otak?";"None"
"6838";"1388";"4";"";"None"
"6839";"1389";"4";"Asus Umumkan 3 Monitor Gaming Terbaru";"None"
"6840";"1390";"4";"7 Perusahaan dan Teknologi yang Dipamerkan di CES 2019";"None"
"6841";"1391";"4";"Samsung Pamerkan TV 219 Inci dan 75 Inci di CES 2019?";"None"
"6842";"1392";"4";"Saingi Samsung, Google Bikin Ponsel Lipat";"None"
"6843";"1393";"4";"Akun YouTube JerryRigEverything Ungkap Ponsel Terkuat di 2018";"None"
"6844";"1394";"4";"Google Kembangkan Ponsel Bebas Sentuh, Seperti Apa?";"None"
"6845";"1395";"4";"5 Fitur Baru yang Diharapkan Muncul di PUBG Mobile";"None"
"6846";"1396";"4";"";"None"
"6847";"1397";"4";"Ini Tren Teknologi yang Diungkap Samsung di CES 2019";"None"
"6848";"1398";"4";"Laporan Konten Negatif Paling Banyak Berasal dari Twitter";"None"
"6849";"1399";"4";"6 Tren Teknologi yang Mengubah Dunia di CES 2019";"None"
"6850";"1400";"4";"Kominfo dan BRTI Temukan Lebih dari 4 Ribu Pelanggan Refund Bolt";"None"
"6851";"1401";"4";"Google Tampilkan Wahana ala Disneyland di CES 2019";"None"
"6852";"1402";"4";"Konsol Mad Box Saingi PlayStation dan Xbox Masa Depan?";"None"
"6853";"1403";"4";"TV 8K Pertama Sony dengan Layar 98 Inci di CES 2019";"None"
"6854";"1404";"4";"2019, Vivo Bakal Fokus Tiga Teknologi Ini";"None"
"6855";"1405";"4";"Penampakan Zombie PUBG Mobile di Peta Erangel";"None"
"6856";"1406";"4";"Apple Miliki Rencana Besar untuk Layanan Kesehatan di 2019";"None"
"6857";"1407";"4";"Gerhana Bulan 20 Januari Pengaruhi Pasang Air Laut di Indonesia";"None"
"6858";"1408";"4";"Lepas dari Xiaomi, Redmi X Siap Meluncur 10 Januari?";"None"
"6859";"1409";"4";"Chrome Akan Hadirkan Fitur Mode Gelap";"None"
"6860";"1410";"4";"Mengintip Alat Rumah Tangga yang Semakin Cerdas";"None"
"6861";"1411";"4";"Kominfo Bantah Blokir PUBG hingga Mobile Legends Akhir Januari";"None"
"6862";"1412";"4";"Xiaomi Umumkan Redmi Note 7 dengan Kamera 48MP, Ini Harganya";"None"
"6863";"1413";"4";"Selusin Gamer PUBG Dihukum Gara-Gara Pakai Cheat";"None"
"6864";"1414";"4";"Vivo Nex 2, Ponsel Flagship dengan Fitur Dua Layar";"None"
"6865";"1415";"4";"Inrate Tawarkan Data Analitik dengan Teknologi Big Data";"None"
"6866";"1416";"4";"Ini Tanggapan Vivo soal Kompetisi Smartphone";"None"
"6867";"1417";"4";"6 Ponsel Canggih yang Diperkenalkan di CES 2019";"None"
"6868";"1418";"4";"Xiaomi Mulai Pengembangan Software MIUI 11";"None"
"6869";"1419";"4";"Unik, Keyboard Ini Bisa Digulung Nongol di CES 2019";"None"
"6870";"1420";"4";"Menawan, Ini Gambar Sisi Jauh Bulan yang Jarang Diketahui";"None"
"6871";"1421";"4";"LG Pamerkan Ponsel 'Sound in Display' di MWC 2019?";"None"
"6872";"1422";"4";"Fenomena Ponsel dengan Fitur Lipat, Ini Tanggapan Vivo";"None"
"6873";"1423";"4";"Apa Saja yang Diungkap Google di CES 2019?";"None"
"6874";"1424";"4";"Lenovo Luncurkan Perangkat Gaming di CES 2019";"None"
"6875";"1425";"4";"Tak Kalah Seru, Ini 5 Game Battle Royale Selain PUBG Mobile";"None"
"6876";"1426";"4";"Penjualan Anjlok, Harga iPhone Dipangkas di China";"None"
"6877";"1427";"4";"Canggih, Cermin Ini Bisa Diperintah dengan Suara";"None"
"6878";"1428";"4";"Usung Fitur Kamera dalam Layar, Nokia 6.2 Meluncur Tahun Ini?";"None"
"6879";"1429";"4";"Vivo Usung Ponsel Terbaru 'The Waterdrop', Ini Bocorannya";"None"
"6880";"1430";"4";"YouTube Bakal Hentikan Share Otomatis ke Google+ dan Twitter";"None"
"6881";"1431";"4";"iPhone 5G Bakal Pakai Modem Buatan Samsung?";"None"
"6882";"1432";"4";"Mengintip Tren Laptop Gaming di 2019";"None"
"6883";"1433";"4";"Intip, 4 Jam Pintar yang Akan Populer di 2019";"None"
"6884";"1434";"4";"Rumor Apple Bakal Produksi Charger AirPower";"None"
"6885";"1435";"4";"Huawei Umumkan Y7 Pro, Ponsel Entry Level Rasa Flagship";"None"
"6886";"1436";"4";"Instagram Izinkan Pengguna Upload Foto untuk Banyak Akun";"None"
"6887";"1437";"4";"";"None"
"6888";"1438";"4";"Pesawat Luar Angksa Dragon SpaceX Kembali ke Bumi, Ini Videonya";"None"
"6889";"1439";"4";"SpaceX Luncurkan 10 Satelit Komunikasi Iridium";"None"
